"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside\/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1542585600000,"14:00:00","5A","100 S HILTON ST","BURGLARY","I",null,842,"SOUTHWEST","CARROLL-SOUTH HILTON",-76.6721446255,39.283587115,null,"ROW\/TOWNHOUSE-VAC",null,1
1542499200000,"07:10:00","5B","3700 SAINT VICTOR ST","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.59733,39.233161,null,"ROW\/TOWNHOUSE-OCC","Brooklyn",1
1542499200000,"17:00:00","5D","4000 3RD ST","BURGLARY","O",null,913,"SOUTHERN","BROOKLYN",-76.6092959998,39.233402983,null,"YARD",null,1
1542499200000,"05:22:00","5A","2200 GUILFORD AVE","BURGLARY","I",null,341,"EASTERN","BARCLAY",-76.6126215151,39.3148443383,null,"APT\/CONDO - OCCUPIED",null,1
1542499200000,"15:30:00","5D","4400 LEWIN AVE","BURGLARY","I",null,643,"NORTHWEST","DOLFIELD",-76.6782729847,39.3395858014,null,"RETAIL\/SMALL BUSINES",null,1
1542499200000,"14:00:00","5D","500 N MONROE ST","BURGLARY","I",null,722,"WESTERN","MIDTOWN EDMONDSON",-76.6473016979,39.29419,null,"RELIGIOUS  INSTITUTI",null,1
1542499200000,"10:30:00","5A","400 N KENWOOD AVE","BURGLARY","I",null,221,"SOUTHEAST","MCELDERRY PARK",-76.577895,39.296087,null,"ROW\/TOWNHOUSE-OCC",null,1
1542499200000,"06:30:00","5A","3000 HAMILTON AVE","BURGLARY","I",null,426,"NORTHEAST","WALTHERSON",-76.560597,39.351326,null,"ROW\/TOWNHOUSE-OCC",null,1
1542499200000,"06:00:00","5F","800 S CATON AVE","BURGLARY","I",null,832,"SOUTHWEST","SAINT AGNES",-76.6715818364,39.275203186,null,"RETAIL\/SMALL BUSINES",null,1
1542499200000,"20:40:00","5D","2300 HARFORD RD","BURGLARY",null,null,342,"EASTERN","EAST BALTIMORE MIDWA",-76.595867,39.316274,null,null,"Eastern 1",1
1542499200000,"16:30:00","5A","100 N STREEPER ST","BURGLARY","I",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.577013,39.294432,null,"ROW\/TOWNHOUSE-OCC",null,1
1542499200000,"12:30:00","5D","3300 OLD FREDERICK RD","BURGLARY","I",null,842,"SOUTHWEST","SAINT JOSEPHS",-76.6737159503,39.2819357678,null,"RELIGIOUS  INSTITUTI",null,1
1542499200000,"22:00:00","5D","800 POPLAR GROVE ST","BURGLARY","I",null,721,"SOUTHWEST","MOSHER",-76.665057,39.297695,null,"CONVENIENCE STORE",null,1
1542499200000,"15:00:00","5A","4800 ARABIA AVE","BURGLARY","I",null,426,"NORTHEAST","WALTHERSON",-76.5651741532,39.3439090556,null,"ROW\/TOWNHOUSE-VAC",null,1
1542412800000,"02:50:00","5A","200 DENISON ST","BURGLARY","I",null,843,"SOUTHWEST","ALLENDALE",-76.6753131625,39.2900054544,null,"ROW\/TOWNHOUSE-OCC",null,1
1542412800000,"11:35:00","5D","0 S PACA ST","BURGLARY","I",null,111,"CENTRAL","DOWNTOWN",-76.622212,39.28883,null,"OFFICE BUILDING",null,1
1542412800000,"17:00:00","5A","3300 OAKFIELD AVE","BURGLARY","I",null,621,"NORTHWEST","CENTRAL FOREST PARK",-76.6870873634,39.3252091603,null,"ROW\/TOWNHOUSE-OCC",null,1
1542412800000,"17:00:00","5D","5300 PARK HEIGHTS AVE","BURGLARY","O",null,633,"NORTHWEST","PIMLICO GOOD NEIGHBO",-76.6791533283,39.3500264734,null,"YARD\/BUSINESS",null,1
1542412800000,"17:00:00","5D","5300 PARK HEOGHTS AVE","BURGLARY","O",null,633,"NORTHWEST","PIMLICO GOOD NEIGHBO",-76.6791533283,39.3500264734,null,"MINI STORAGE LOCKERS",null,1
1542412800000,"17:20:00","5B","3200 DORITHAN RD","BURGLARY","I",null,643,"NORTHWEST","EAST ARLINGTON",-76.666725,39.329894,null,"ROW\/TOWNHOUSE-OCC",null,1
1542412800000,"18:00:00","5D","6400 PARK HEIGHTS AVE","BURGLARY","O",null,632,"NORTHWEST","GLEN",-76.697292,39.360406,null,"BUS.  STORAGE SHED",null,1
1542412800000,"16:43:00","5A","2900 GRANTLEY AVE","BURGLARY","I",null,613,"NORTHWEST","TOWANDA-GRANTLEY",-76.668256,39.337045,null,"ROW\/TOWNHOUSE-VAC",null,1
1542412800000,"03:35:00","5A","200 CHANCERY RD","BURGLARY",null,null,542,"NORTHERN","GUILFORD",-76.613781,39.332752,null,null,null,1
